"","actimag_followers","actimag_friends","actimag_profile","adviceGoodImpression_profile","age_followers","age_friends","age_profile","agr_followers","agr_friends","agr_profile","arrogant_followers","arrogant_friends","arrogant_profile","askNotes_profile","assertive_followers","assertive_friends","assertive_profile","attractive_followers","attractive_friends","attractive_profile","buySomethingOnline_profile","casualSocial_profile","centerattn_followers","centerattn_friends","centerattn_profile","cold_followers","cold_friends","cold_profile","cold_r_followers","cold_r_friends","cold_r_profile","con_followers","con_friends","con_profile","converseIntellStim_profile","ext_followers","ext_friends","ext_profile","fewartint_followers","fewartint_friends","fewartint_profile","fewartint_r_followers","fewartint_r_friends","fewartint_r_profile","followSM_profile","friendshipOnline_profile","friendsOffline_profile","funny_followers","funny_friends","funny_profile","groupProject_profile","helpConflict_profile","helpIntellChallenge_profile","hire_profile","ilike_followers","ilike_friends","ilike_profile","impulsive_followers","impulsive_friends","impulsive_profile","intelligent_followers","intelligent_friends","intelligent_profile","interestNewsOnline_profile","introduceFriend_profile","lazy_followers","lazy_friends","lazy_profile","lazy_r_followers","lazy_r_friends","lazy_r_profile","movieTVrec_profile","musicRec_profile","nervous_followers","nervous_friends","nervous_profile","neu_followers","neu_friends","neu_profile","ope_followers","ope_friends","ope_profile","outgoing_followers","outgoing_friends","outgoing_profile","paperFeedback_profile","race_followers","race_friends","race_profile","relaxed_followers","relaxed_friends","relaxed_profile","relaxed_r_followers","relaxed_r_friends","relaxed_r_profile","reserved_followers","reserved_friends","reserved_profile","reserved_r_followers","reserved_r_friends","reserved_r_profile","romanticPartner_friend_profile","romanticPartner_self_profile","selfesteem_followers","selfesteem_friends","selfesteem_profile","ses_followers","ses_friends","ses_profile","sex_followers","sex_friends","sex_profile","thorough_followers","thorough_friends","thorough_profile","triviaPartner_profile","trustDeadlines_profile","trustInfoOnline_profile","trusting_followers","trusting_friends","trusting_profile","trustOrganize_profile","trustworthy_followers","trustworthy_friends","trustworthy_profile","valueOpinion_profile","workStressfulTask_profile","workTaskConflict_profile"
"lazy_profile",0.0262356399687832,-0.199134935387844,-0.153829865340087,-0.308543410860839,-0.516847185415867,-0.553050687998578,-0.519105175930282,0.359311921972847,0.255004340034809,-0.254094193895858,0.257079404754364,0.35408314165138,0.61377762407729,-0.232784977301627,0.135472792929789,0.0419673796146404,-0.138511279998754,0.227809998808358,0.138073446553633,-0.260096556352191,-0.0272003271179303,0.230518625020647,0.39376114421967,0.495829982115302,0.460235462460971,-0.0202480982425034,-0.0647995738347535,0.390936609401067,0.0202480982425034,0.0647995738347535,-0.390936609401067,-0.411956343477366,-0.602599178084886,-0.939574735347154,-0.1679412783893,0.185752525009214,0.219969623975755,-0.323340396208379,-0.073190394779163,0.168730351886413,0.381068303259499,0.073190394779163,-0.168730351886413,-0.381068303259499,0.161340925007414,0.0743319520134843,0.109287016525696,0.320627984809328,0.214080104281301,-0.0864045017487735,-0.309423326196565,-0.0499738604159739,-0.250503520079561,-0.35506876734744,-0.236249886046544,-0.394585931415926,-0.643177556426144,0.392929124411497,0.469487043276335,0.64029417754557,-0.391363962416231,-0.453817971977729,-0.741158160807811,0.0169980527633722,0.154743286204007,0.297118119778453,0.540932347759604,1,-0.297118119778453,-0.540932347759604,-1,0.449383307895173,0.377871090043932,-0.0936086401840345,-0.19926448397768,0.1733424900659,0.0298513462443157,-0.0708875604475765,0.452164360942711,0.059097278074588,-0.201451404974583,-0.293180377670451,0.264365743453477,0.301186072488816,-0.146446524136831,-0.146228395133624,-0.260728593864628,-0.26912551109853,-0.196709525509128,-0.180284015033498,-0.125720809915878,-0.543879179206938,0.180284015033498,0.125720809915878,0.543879179206938,-0.421290039080867,-0.413184703229812,-0.274893875005917,0.421290039080867,0.413184703229812,0.274893875005917,0.203823860582416,0.472037474137018,0.120097774019888,0.202771634386542,-0.316778473041394,-0.362090973685934,-0.472828005747284,-0.626639140274395,0.158061770460352,0.0527478017942159,-0.154665018382535,-0.440405515112079,-0.582630329544049,-0.779983218725799,0.105942081883705,-0.319605498784685,-0.219479725595352,-0.0560557180041458,-0.136557572678299,-0.562748347136507,-0.440849409657086,-0.270554895702288,-0.332338661767645,-0.717099466059133,0.0611870207603268,-0.241631977277052,0.0290969221471644
"lazy_r_followers",-0.174425236260571,0.0406603165741029,0.0937864155741091,0.112137877284665,0.539457394862766,0.358594706070604,0.312362822031079,0.0781020921979169,0.0664603920010803,0.0638969744991475,-0.39245341922749,-0.159099798022023,-0.208728965751078,0.272434646042053,-0.0191213571358673,0.0217971649505004,0.0978430974781453,0.0317984655904263,-0.0812828823168739,0.0784161961321215,-0.0397539343453004,-0.139902977640777,-0.353405992134197,-0.170655991965789,-0.21510816943216,-0.391634575532304,-0.0303153672442551,-0.145777668455717,0.391634575532304,0.0303153672442551,0.145777668455717,0.896288901478229,0.332279886573529,0.370655961935965,0.0306632280491367,0.142561589868158,-0.0259889298897016,0.0738764797773423,-0.0106078045117771,-0.0615419363601747,0.132863957793948,0.0106078045117771,0.0615419363601747,-0.132863957793948,-0.104856603300069,-0.193226337814702,-0.141043502822719,-0.218460784395144,-0.110844418193976,0.0240923399979127,0.284019290170463,0.0414052165665784,0.194057431744574,0.194789271136398,0.352213651760184,0.182878092118933,0.190144422146147,-0.454953839341872,-0.279875661458879,-0.282051383430331,0.467394067369338,0.270531282352334,0.330240435749915,-0.114417858038994,-0.101344151154639,-1,-0.306758399250473,-0.297118119778453,1,0.306758399250473,0.297118119778453,-0.0892492999430875,-0.248947118792712,-0.230289303929132,-0.0565214921764124,-0.110752104175831,-0.350614104096338,-0.192475276085712,-0.239004294137223,-0.102733124011724,0.0569041272730189,-0.0198519216071113,-0.0626158038100749,-0.0834271560914172,-0.0283196414861002,0.116833360550275,0.21509002931406,0.193750720528728,0.164479241036417,0.366310675074645,0.289765180226856,0.269543039393542,-0.366310675074645,-0.289765180226856,-0.269543039393542,0.176353790967945,0.082872339790922,0.236007793378978,-0.176353790967945,-0.082872339790922,-0.236007793378978,-0.0191970951736076,-0.245039742906712,0.13435753819987,0.0367657060499914,0.06934041729008,0.559654640800787,0.363473369209601,0.320304166237898,0.0402589473912555,-0.1555897033796,0.0981799287277156,0.588675539455294,0.312743866863982,0.398992106357573,-0.068021359531954,0.192493156295378,0.138151848780871,0.458106174852132,0.242835631293469,0.31182667130166,0.155127368614287,0.499059287389104,0.200015507447697,0.286666178027036,-0.0984379646370149,0.125761672220766,0.0682065505501602
"lazy_r_friends",0.0776733282327497,0.124987633063914,-0.0296999673816937,0.135123524999384,0.355595749179046,0.574187964506829,0.408991490344424,-0.225853228319626,-0.0162295865811202,0.0809146685014062,-0.276171502655779,-0.459979552280751,-0.419989379440211,0.325765358591198,-0.175074587353674,0.0496678917709085,-0.120203297769209,-0.0891240194763971,0.0794672269744543,0.14962710182139,-0.030304000936622,-0.276903173780208,-0.365606549277051,-0.407454912613246,-0.429864565094199,-0.116224361809084,-0.181465764977274,-0.290346817918199,0.116224361809084,0.181465764977274,0.290346817918199,0.407932650145522,0.932528818039026,0.577642135417869,0.286692577393775,-0.02491896840064,0.070447336793148,0.136747457354638,0.0477799689521078,-0.231296079049552,-0.0958949984910035,-0.0477799689521078,0.231296079049552,0.0958949984910035,-0.284657818642909,-0.103232733269389,-0.0872731464958404,-0.0701118303338558,-0.088021611413432,0.0609786185452843,0.298716207830514,0.0860615147508367,0.252709503059669,0.241582331493772,0.270474986080284,0.508865583632338,0.403197443126629,-0.322153669094094,-0.538778208258959,-0.519980143438938,0.308381513414707,0.633297945586944,0.492614108107455,-0.0986596903398773,-0.0744454445040573,-0.306758399250473,-1,-0.540932347759604,0.306758399250473,1,0.540932347759604,-0.303579606967217,-0.318992305348959,0.104197672565466,-0.0582705087879112,0.0633667994796829,-0.0380254763147634,-0.268265368641365,-0.221916366911447,0.0206205491279696,0.199440879883152,0.0355548116168046,-0.11853634202033,-0.0591352233589736,-0.0749283729509768,0.220670184236077,0.350095048237433,0.284403391529308,0.360199658545015,0.205938824045784,0.432091037595689,0.394567061032189,-0.205938824045784,-0.432091037595689,-0.394567061032189,0.379587866150623,0.289158386293544,0.394273947305954,-0.379587866150623,-0.289158386293544,-0.394273947305954,-0.150196604464587,-0.397580317838174,-0.083272400167939,0.0580651673641512,0.135774972120465,0.331144945960133,0.652390146506436,0.506862408924749,-0.121166150520488,0.0676071706932964,0.0405501842658169,0.422995946810343,0.737905749719751,0.54877277806955,-0.120273278064334,0.303256251285368,0.0781131037193809,0.236701781566397,0.392759430323527,0.501850241605763,0.258995466463041,0.308800577237866,0.568425843335756,0.47770493130365,0.00510235721596138,0.27224849612142,0.0849889405265298
"lazy_r_profile",-0.0262356399687832,0.199134935387844,0.153829865340087,0.308543410860839,0.516847185415867,0.553050687998578,0.519105175930282,-0.359311921972847,-0.255004340034809,0.254094193895858,-0.257079404754364,-0.35408314165138,-0.61377762407729,0.232784977301627,-0.135472792929789,-0.0419673796146404,0.138511279998754,-0.227809998808358,-0.138073446553633,0.260096556352191,0.0272003271179303,-0.230518625020648,-0.39376114421967,-0.495829982115302,-0.460235462460971,0.0202480982425034,0.0647995738347535,-0.390936609401067,-0.0202480982425034,-0.0647995738347535,0.390936609401067,0.411956343477366,0.602599178084886,0.939574735347154,0.1679412783893,-0.185752525009214,-0.219969623975755,0.323340396208379,0.073190394779163,-0.168730351886413,-0.381068303259499,-0.073190394779163,0.168730351886413,0.381068303259499,-0.161340925007414,-0.0743319520134843,-0.109287016525696,-0.320627984809328,-0.214080104281301,0.0864045017487735,0.309423326196565,0.0499738604159739,0.250503520079561,0.35506876734744,0.236249886046544,0.394585931415926,0.643177556426144,-0.392929124411497,-0.469487043276335,-0.64029417754557,0.391363962416231,0.453817971977729,0.741158160807811,-0.0169980527633722,-0.154743286204007,-0.297118119778453,-0.540932347759604,-1,0.297118119778453,0.540932347759604,1,-0.449383307895173,-0.377871090043932,0.0936086401840345,0.19926448397768,-0.1733424900659,-0.0298513462443156,0.0708875604475765,-0.452164360942711,-0.059097278074588,0.201451404974583,0.293180377670451,-0.264365743453477,-0.301186072488816,0.146446524136831,0.146228395133624,0.260728593864628,0.26912551109853,0.196709525509128,0.180284015033498,0.125720809915878,0.543879179206938,-0.180284015033498,-0.125720809915878,-0.543879179206938,0.421290039080867,0.413184703229812,0.274893875005917,-0.421290039080867,-0.413184703229812,-0.274893875005917,-0.203823860582416,-0.472037474137018,-0.120097774019888,-0.202771634386542,0.316778473041394,0.362090973685934,0.472828005747284,0.626639140274395,-0.158061770460352,-0.0527478017942159,0.154665018382535,0.440405515112079,0.582630329544049,0.779983218725799,-0.105942081883705,0.319605498784685,0.219479725595352,0.0560557180041459,0.136557572678299,0.562748347136507,0.440849409657086,0.270554895702288,0.332338661767645,0.717099466059133,-0.0611870207603268,0.241631977277052,-0.0290969221471644
"movieTVrec_profile",-0.0870193733773227,-0.0320893093133366,0.0253227914849921,-0.306330196111408,-0.446354193911973,-0.452581378707844,-0.499272647604437,0.374248756287791,0.34693021767436,0.0516890807340384,0.276829495676362,0.231046896465623,0.456203725791059,-0.39184974736011,0.168522842708533,0.102304745308277,0.147152552839573,0.164786238904657,0.19172131053195,0.103860064752978,-0.164924766716751,0.311435033332139,0.304984177582614,0.370971107721149,0.483558338395059,-0.157260721992971,-0.0829164646335754,0.364230273589037,0.157260721992971,0.0829164646335754,-0.364230273589037,-0.252690067594776,-0.435140325531414,-0.53365791103858,-0.0890820397872167,0.258816393951722,0.195747148463474,-0.146763803297328,0.0440761062835495,0.0681654497065771,0.251720081189271,-0.0440761062835495,-0.0681654497065771,-0.251720081189271,0.385649758121529,0.222559807653431,0.183870406541803,0.232224041820251,0.249562409438675,0.129659093747932,-0.389256253673621,-0.317471102230595,-0.344603131435282,-0.497779909768039,-0.23644636785128,-0.257181458890548,-0.289945566376771,0.23785742601736,0.388588897380753,0.604991249220272,-0.357217185034578,-0.395264344213398,-0.449417453026661,0.352570557413275,0.300596228443589,0.0892492999430875,0.303579606967217,0.449383307895173,-0.0892492999430875,-0.303579606967217,-0.449383307895173,1,0.68687944900543,-0.155726252427244,-0.26629389543237,-0.00302443275546191,-0.0442477698873944,-0.12425982672854,0.252891429709798,-0.0800640038595226,-0.0563173385585685,-0.122740502774141,0.277451693652174,0.241940893093346,0.138747790260624,-0.339771985859824,-0.134501589323794,-0.097537989892193,-0.203388082943866,-0.122737965468586,-0.109291764353053,-0.389242458496897,0.122737965468586,0.109291764353053,0.389242458496897,-0.372645608759333,-0.398395766132674,-0.424199749099731,0.372645608759333,0.398395766132674,0.424199749099731,0.161837092278768,0.299252001906985,0.19438375489926,0.200702889180019,0.0424771407388418,-0.265156520684191,-0.376132705674055,-0.402057986932609,-0.0891065344281556,-0.0267379968246903,-0.108087647722176,-0.367335145929241,-0.508189423264955,-0.5542017701204,0.0481669837605138,-0.540146860293911,-0.388877364267509,0.0577399658980959,0.0534518978526701,-0.386375374557457,-0.630200762577833,-0.288936009729335,-0.372729487086057,-0.485395181658458,0.0474590497261316,-0.521979906453521,-0.228865215743783
"musicRec_profile",-0.0282073090225408,-0.120021583834989,0.0797017453872291,-0.271669854151025,-0.467462588151741,-0.502694727603807,-0.518082075015497,0.333989168248549,0.263125164043926,0.147774625912536,0.365681358895516,0.382670697457838,0.399817878017832,-0.543818279737588,0.2260572225123,0.146703478052966,0.0901141261987567,0.19681081566593,0.171805161759582,0.0779871312515777,-0.181347944189954,0.355854045547638,0.442751442577321,0.44725215609326,0.497237924182279,-0.0637394433846196,-0.0313410617292176,0.236097582762283,0.0637394433846196,0.0313410617292177,-0.236097582762283,-0.404474626993779,-0.455177273881359,-0.511699134733113,-0.0285215062710508,0.221693144520706,0.175516194033467,-0.038482498568353,-0.0377465472408616,0.0912104681267785,0.100135714307237,0.0377465472408616,-0.0912104681267785,-0.100135714307237,0.261847777659225,0.255405028420068,0.343882876026142,0.24154076920657,0.314294368959885,0.186476513492733,-0.386460555180538,-0.412422692680776,-0.391406215344284,-0.551119010006607,-0.334242647148411,-0.26192566324491,-0.269635933272151,0.359962357521147,0.467497868032498,0.547050487774477,-0.439334474496369,-0.429217091303462,-0.483104878168755,0.339911234103434,0.349863847414457,0.248947118792712,0.318992305348959,0.377871090043932,-0.248947118792712,-0.318992305348959,-0.377871090043932,0.68687944900543,1,-0.257338041728398,-0.250003258185695,0.0104809024078541,-0.0363047929045327,-0.100167092796209,0.237021814658263,0.004414143846535,-0.115313235202027,-0.00992337046481293,0.289787530024971,0.238326742117158,0.188463139637425,-0.309557061469531,-0.220591532297361,-0.209070489870988,-0.297432871916939,-0.26870569043702,-0.132770038638397,-0.354268162151306,0.26870569043702,0.132770038638397,0.354268162151306,-0.435375209071156,-0.374038424477866,-0.47259813643948,0.435375209071156,0.374038424477866,0.47259813643948,0.187337339948993,0.308688375073121,0.231198514594682,0.115940355152606,0.0732719537376225,-0.409496179243929,-0.452668509610932,-0.474022513809754,-0.0934248445307513,0.0166186613811544,-0.1342535565633,-0.477111282249306,-0.53014911624588,-0.581107531775796,-0.061176088099521,-0.562857638579816,-0.336068935700171,-0.128944470175699,-0.0644840054812181,-0.33390717447474,-0.601430975985062,-0.419733326284025,-0.449881951611941,-0.478861200675858,0.0574463511840441,-0.443488963724852,-0.171082247530219
"nervous_followers",0.408511653428777,0.271157709750176,0.0863567070955221,0.259871028219021,0.0109125358511041,0.168157236056613,0.101287727677959,-0.548507989495619,-0.373953090314947,-0.100350576301284,-0.323174384998764,-0.306128638381068,-0.181852672820851,0.183738692905428,-0.527976658029553,-0.299285478334064,-0.17745638548129,-0.408294676177146,-0.104138416346682,-0.00888899651647228,0.0933818203801654,-0.0945668227135686,-0.450898222140605,-0.467659748120717,-0.282368660793587,0.434395117513396,0.168145109397371,0.011622009913864,-0.434395117513396,-0.168145109397371,-0.011622009913864,-0.0729845524807933,0.204000679922353,0.122053129415104,-0.0173518276199319,-0.556151897095719,-0.391659053315281,-0.114125607336843,0.00418167207949276,-0.203496469396806,-0.302476404073652,-0.00418167207949276,0.203496469396806,0.302476404073652,-0.0716318541982423,-0.021473399568439,-0.20672003575789,-0.154497809726546,-0.345459467038508,-0.196975556570871,0.113590125168881,0.10183551562986,0.141604047177343,0.0732956460226739,0.0240914877227391,0.123983627659704,0.0188179763977362,-0.221574109230756,-0.318277633596787,-0.24013390892729,0.28536645343238,0.272059102799616,0.125819854706153,-0.0383806733063959,-0.287362302707909,0.230289303929132,-0.104197672565466,-0.0936086401840345,-0.230289303929132,0.104197672565466,0.0936086401840345,-0.155726252427244,-0.257338041728398,1,0.372087656598561,0.174085272612128,0.866171679555492,0.301624928136578,0.0954977976498957,0.25266402317506,0.259024251932635,0.212741491956797,-0.528055853613356,-0.472491535766125,-0.190696672003916,0.00668554395063505,0.350986695962929,0.302769817181584,0.416913985602123,-0.337883382188181,-0.0925738062777404,0.00151730723426614,0.337883382188181,0.0925738062777404,-0.00151730723426613,0.599990667021585,0.422635926630155,0.225464145885509,-0.599990667021585,-0.422635926630155,-0.225464145885509,-0.161645997760106,-0.108940527086784,-0.634862004685525,-0.357310161224602,-0.144034034971951,-0.0690021451904615,0.198589781893871,0.223406003458569,0.0691957784351293,-0.0585713791583092,0.115496036284217,0.107637824639017,0.276564372899278,0.135349047789078,0.0354466343292662,0.297553714055406,0.0399006948205371,0.00986614946232282,-0.0675383399690496,0.124457594709205,0.317891392684831,0.178354286743448,0.198032434322501,0.0712671178587973,-0.147716959895156,0.142185998967601,0.0230723131516249
"nervous_friends",0.297446419068898,0.345245257762153,0.00346213739607332,0.118890130903199,0.0834351088918213,0.0718052074950957,0.229990059392892,-0.318027693900369,-0.577114955210845,-0.114961139742248,-0.297978154798376,-0.319119951056729,-0.257144534823273,0.16593295510346,-0.314796583410465,-0.624951999412125,-0.13786818349639,-0.421831119203221,-0.40162744247256,-0.137650275152411,0.124373448821332,-0.0945767197402223,-0.328725156526662,-0.549470092070252,-0.289140271614352,0.280362247856318,0.39600847072169,0.0643924349383712,-0.280362247856318,-0.39600847072169,-0.0643924349383712,0.0291268587508739,0.0604133960230564,0.216948543668887,0.0857363549028168,-0.406171725760974,-0.632436925201438,-0.169182860663929,-0.208472896161791,-0.150872695621966,-0.192303124659577,0.208472896161791,0.150872695621966,0.192303124659577,0.0318933094861445,-0.113831109004266,-0.123380118627252,-0.355024928312626,-0.402329423487747,-0.135713343858099,0.106292362185421,0.0719030621444218,0.100630874186009,-0.00406745671569114,-0.0142302476522335,0.0564377772644057,0.14300155330555,-0.279343818532191,-0.360656669463631,-0.283115849966385,0.250494803167622,0.266676744934244,0.224561175416155,0.0211586216212891,-0.338011325537892,0.0565214921764124,0.0582705087879112,-0.19926448397768,-0.0565214921764124,-0.0582705087879112,0.19926448397768,-0.26629389543237,-0.250003258185695,0.372087656598561,1,0.130659115152132,0.425662442856986,0.868555118699947,0.0910956762584354,0.30741176720216,0.266791699433645,0.106511737064827,-0.410941480629129,-0.676308399548002,-0.230331882249195,0.0821269180972377,0.258805086844634,0.276190878215699,0.187160786460132,-0.321858897751727,-0.349895856954853,-0.0287254962924668,0.321858897751727,0.349895856954853,0.0287254962924668,0.328594948192004,0.70827178807969,0.173061616031248,-0.328594948192004,-0.70827178807969,-0.173061616031248,-0.130143865407862,-0.0787247169094033,-0.460954427414275,-0.650822513454495,-0.255717907985663,0.153011081625809,0.020331434454689,0.0838687131910298,0.0952305011243097,0.000589166383126777,0.159055697412016,0.112163915779262,0.171479090838009,0.209759288731499,0.218901264121748,0.161959853544607,0.236985471462239,-0.0281262034068046,-0.0223715313788407,0.054916007940973,0.198818256859221,0.137951289934125,0.198737909380456,0.135599577301838,-0.176399384833526,0.067720922561386,0.091388093598991
"nervous_profile",0.168928055098466,0.101792477523497,-0.114660246706186,-0.0204124689945931,-0.191929671171989,-0.184447588497647,-0.30876473029835,-0.127313586851555,-0.128639359583997,-0.382895389177368,-0.0483379622789053,0.01902107944035,-0.151655032253925,0.130397188167939,-0.214009701071955,-0.169233630509705,-0.618997337444407,0.00217162224163103,0.112804521405751,-0.00658635163750352,-0.0108895902233358,-0.0868456051478898,-0.00285570597457172,-0.0440808392005856,-0.192436685084493,0.0652894774665518,0.152148340049766,0.152878573795178,-0.0652894774665518,-0.152148340049766,-0.152878573795178,-0.142801970134159,0.0205479090540691,-0.154227391409078,-0.00999219818147814,-0.0770867067865025,-0.0896543170674623,-0.321282742565516,-0.222030993754351,-0.0870059299907551,0.0807685214029065,0.222030993754351,0.0870059299907551,-0.0807685214029065,-0.0607393309243726,-0.0682987065627669,-0.107102632631214,0.0568888645707215,-0.0557430465144566,-0.222102749714597,0.0387725853937353,-0.0512155710412115,-0.00301868875594801,0.0361682800313215,-0.233453820374528,0.0491931740099959,-0.0873269454643623,-0.0220603404863878,-0.0275728665404855,-0.120360771763093,-0.0713299016335728,0.0605426995917243,-0.104419086799512,-0.0582160794340937,-0.0746250931947737,0.110752104175831,-0.0633667994796829,0.1733424900659,-0.110752104175831,0.0633667994796829,-0.1733424900659,-0.00302443275546191,0.0104809024078541,0.174085272612128,0.130659115152132,1,0.294831477151719,0.073381669326532,0.794400307379833,0.235068026977594,0.10341640398575,-0.107987513897559,-0.0601251868905739,-0.0590457893497528,-0.403664638904199,0.114997550029855,0.196469275162005,0.153107168271494,0.159893857839898,-0.330560302432022,0.0270628272139548,-0.364010257604814,0.330560302432022,-0.0270628272139548,0.364010257604814,0.10580511912863,0.158712980768449,0.446721664154933,-0.10580511912863,-0.158712980768449,-0.446721664154933,0.10183454376761,0.0782932350197146,-0.221928186579229,-0.0591723953586717,-0.589992068069014,-0.144803040020523,0.0668575926143293,-0.138436173970436,-0.0626173878814227,-0.0419296485347308,0.182364603860206,-0.144555729975674,-0.0252807227681027,-0.119408895471835,-0.0794749164285262,0.0113582463306181,-0.0599895937437532,-0.0564385411208064,-0.00376125489990906,0.0509299768446071,0.0396463701947974,-0.155974384773106,-0.0544595120788517,-0.0621704348760493,-0.0816523445614566,-0.0156815117869266,0.196931134376697
"neu_followers",0.35737863446215,0.186106893725434,0.125875107020606,0.238262627115272,-0.172740707918489,-0.0405717920761912,-0.060688088809993,-0.484917036358393,-0.363648675937503,-0.126077836103244,-0.176186504871338,-0.111358996872116,-0.0424750457740884,0.0309266239920112,-0.486090005672777,-0.313684045924393,-0.198339120344223,-0.394433620795571,-0.185640986077131,-0.0353791809862466,0.154797244225845,-0.00655937895350653,-0.280287060164071,-0.316452257309055,-0.112253253395386,0.459972585169719,0.329755320674884,0.145063848112858,-0.459972585169719,-0.329755320674884,-0.145063848112858,-0.261512444124752,0.00742827568602138,-0.0632435503496238,-0.0342889321996598,-0.535565698913933,-0.479472928232055,-0.193840883734469,0.00370424984836082,-0.126944716148905,-0.275503830682665,-0.00370424984836082,0.126944716148905,0.275503830682665,0.0483286988286659,0.0141720736872362,-0.131904075554915,-0.226920614797883,-0.332201587712956,-0.223864212508048,0.0584399948855517,-0.0269224271205375,0.000923034547405465,-0.0499373591457564,-0.226009023672096,-0.0191575021331342,-0.148285868934621,-0.0849051351881254,-0.085775283314992,-0.0632849076378814,0.0729725459590932,0.0449884557699361,-0.0855436409285746,0.0685634539529956,-0.240856337323042,0.350614104096338,0.0380254763147634,0.0298513462443157,-0.350614104096338,-0.0380254763147634,-0.0298513462443156,-0.0442477698873944,-0.0363047929045327,0.866171679555492,0.425662442856986,0.294831477151719,1,0.449063806312015,0.302960130192168,0.221011463439707,0.170372005574031,0.22015360586437,-0.47897568624487,-0.471330083805109,-0.18598509479769,-0.0587330470529334,0.216170171214212,0.158956525135217,0.284181389903816,-0.762421077605934,-0.302779470898841,-0.21352278326369,0.762421077605934,0.302779470898841,0.21352278326369,0.429088350794202,0.36365668541184,0.0989177752465788,-0.429088350794202,-0.36365668541184,-0.0989177752465788,-0.0620780418409563,0.0453598600018509,-0.63075929129061,-0.403771932558157,-0.202944471469511,-0.243685641186155,-0.0200626674815541,-0.00203898594609663,0.102359315854999,-0.0519347221667072,0.147081243908584,-0.110263816152947,0.0521006147767355,-0.0876213741016771,0.035760921082997,0.0290841986400335,-0.0521874616059527,-0.169163506107377,-0.134836303122074,-0.0365642405942504,0.162631223926576,-0.103138498079476,-0.0166150941972699,-0.118120124251312,-0.211362085911108,0.000114982388872094,0.0406814950615311
"neu_friends",0.249065714030675,0.221379365637868,0.029311775569,0.111169497674192,-0.0696192987937862,-0.0864049059838732,0.0729713403612556,-0.306158855164893,-0.591873424028975,-0.128776408282879,-0.161768502689961,-0.148806723864855,-0.106251404279604,-0.0155758556346075,-0.188785805127176,-0.510347723936521,-0.0084942683473426,-0.40210415454058,-0.489255600567414,-0.135864754964869,0.186987067468461,-0.0256856368739584,-0.195378573059706,-0.404922522995551,-0.122032487330495,0.300175673984822,0.494492108219099,0.16084158881778,-0.300175673984822,-0.494492108219099,-0.16084158881778,-0.128942173534123,-0.174909449626168,0.0420308729085506,-0.0352134781915473,-0.353968690688471,-0.679798488316509,-0.199888635657055,-0.138382380411474,-5.47282364631927e-05,-0.153257084840445,0.138382380411474,5.47282364632037e-05,0.153257084840445,0.0675958528210391,-0.158377936802208,-0.107753720702674,-0.341013428251824,-0.435653650586204,-0.129948879704827,0.039812144310529,0.0180671793893012,-0.0382597479660588,-0.0815389357553247,-0.164399549215744,-0.205524916581125,-0.00182553471342013,-0.134784529012785,-0.152109696394121,-0.0988714377172015,0.0914562415942976,0.0170821675514968,0.0440033615534688,0.153916152523134,-0.237169294608901,0.192475276085712,0.268265368641365,-0.0708875604475765,-0.192475276085712,-0.268265368641365,0.0708875604475765,-0.12425982672854,-0.100167092796209,0.301624928136578,0.868555118699947,0.073381669326532,0.449063806312015,1,0.124820609151556,0.236294582859183,0.114784129610796,0.099720940414239,-0.318740121486826,-0.66375811629445,-0.179291186485973,0.0244495719702965,0.0565382815813289,0.0677288639369245,0.0339280115113495,-0.453752866594496,-0.768023242318394,-0.12932210323557,0.453752866594496,0.768023242318394,0.12932210323557,0.214742124861112,0.580993983775857,0.0430923409104442,-0.214742124861112,-0.580993983775857,-0.0430923409104442,-0.0716224049098619,0.0990583074629334,-0.375653942871833,-0.697125692405505,-0.199637717668615,-0.0629245005509801,-0.212413250201963,-0.0869110477858895,0.0819622770191267,-0.0434435803351791,0.106610198400569,-0.0338826630265252,-0.0572982140679689,0.0103714344580977,0.269246079014614,0.0572626133138828,0.200135878957221,-0.205395676850335,-0.235374190019565,-0.0961282761303332,0.0454929422733239,-0.025565033129364,-0.0411540373023599,-0.0470537546625462,-0.227400865305356,0.00672918765268094,0.0338174774438895
